" Movie Title","Distributor","Gross","Release"
"The Company Men","Madman","$421,559","3/10"
"Bill Cunningham New York","Madman","$413,587","11/10"
"Albert Nobbs","n/a","$413,404","12/26"
"Zindagi Na Milegi Dobara","Eros","$409,143","7/14"
"Des hommes et des dieux (Of Gods and Men)","Sony","$402,040","5/26"
"Manuale d'amore 3","Palace","$400,909","11/24"
"The Skin I Live In","PPI","$395,065","12/26"
"Inside Job","Sony","$389,910","2/17"
"Delhi Belly","Mindblowing","$382,130","6/30"
"Tamara Drewe","Roadshow","$360,681","2/3"
"Judy Moody and the NOT Bummer Summer","UPI","$315,252","10/27"
"Angèle et Tony","Palace","$309,902","5/19"
"Sleeping Beauty (2011)","PPI","$293,081","6/23"
"Cave of Forgotten Dreams","Rialto","$292,751","9/22"
"Soul Surfer","Sony","$290,744","5/26"
"Warren Miller's Wintervention","Ice Edge","$288,023","5/26"
"Mad Bastards","PPI","$286,531","5/5"
"Biutiful","Madman","$282,808","3/24"
"Win Win","Fox","$274,644","8/18"
"Bodyguard","Mindblowing","$266,151","9/1"
"Santa's Apprentice","Becker","$263,167","11/10"
"The Whistleblower","E1","$254,039","9/29"
"Don 2","n/a","$252,529","12/23"
"Desi Boyz","Eros","$249,645","11/24"
"Ready","Eros","$230,022","6/2"
"Submarine","Madman","$219,292","9/8"
"Big Mamma's Boy","Madman","$207,262","7/28"
"Pina","Hopscotch","$203,612","8/18"
"Certified Copy","Madman","$196,843","2/17"
"Catfish","Hopscotch","$189,695","2/3"
"Double Dhamaal","Mindblowing","$171,018","6/23"
"Tornado Alley","IMAX","$170,155","9/29"
"Yamla Pagla Deewana","Eros","$161,285","1/13"
"Hævnen (In a Better World)","Rialto","$154,517","3/31"
"The Conspirator","Rialto","$152,393","7/28"
"Attack the Block","Icon","$146,349","12/1"
"O le tulafale (The Orator)","n/a","$145,421","11/17"
"Singham","Mindblowing","$144,244","7/21"
"Griff the Invisible","PPI","$141,889","3/17"
"Burning Man","PPI","$133,274","11/17"
"Don't Be Afraid of the Dark","E1","$129,936","11/3"
"7 Aum Arivu","Mindblowing","$124,749","10/27"
"Dum Maaro Dum","Fox","$114,935","4/21"
"Fighting Fear","n/a","$114,551","11/10"
"Rockstar (2011)","Eros","$109,184","11/10"
"Dirty Picture","Mindblowing","$108,638","12/1"
"Our Idiot Brother","Roadshow","$108,066","11/3"
"Courageous","n/a","$107,781","11/10"
"George Harrison: Living in the Material World","Roadshow","$107,548","10/20"
"The Beaver","Icon","$95,383","8/4"
"Mere Brother Ki Dulhan","Mindblowing","$95,121","9/8"
"Oceans","Hopscotch","$89,021","5/26"
"Aarakshan (Reservation)","Mindblowing","$85,485","8/11"
"Mars Needs Moms","Disney","$82,808","4/14"
"Mausam","Eros","$82,362","9/22"
"Chalet Girl","PPI","$77,342","9/1"
"Burke and Hare","PPI","$76,893","5/12"
"Guan yun chang (The Lost Bladesman)","Icon","$74,357","4/28"
"Force","Fox","$72,907","9/29"
"Jûsan-nin no shikaku (13 Assassins)","Icon","$72,584","9/8"
"Dhobi Ghat (Mumbai Diaries)","Mindblowing","$65,442","1/20"
"Shaolin","Hopscotch","$65,258","1/20"
"Red State","Curious","$60,851","10/13"
"No One Killed Jessica","Mindblowing","$59,492","1/6"
"The First Grader","Rialto","$58,989","11/16"
"Kak ya provyol etim letom (How I Ended This Summer)","Palace","$58,951","4/7"
"The Reef","n/a","$57,986","3/17"
"Thank You (2011)","Mindblowing","$57,278","4/7"
"Wasted on the Young","PPI","$53,844","3/3"
"Ladies Vs. Ricky Bahl","Mindblowing","$47,262","12/8"
"A Heartbeat Away","Hoyts","$44,044","3/17"
"The Illusionist (2010)","Madman","$35,504","7/28"
"Flying Swords of Dragon Gate","Icon","$32,163","12/16"
"La Rafle. (The Round-Up)","Sharmill","$31,480","5/5"
"The Human Resources Manager","Potential","$20,159","5/5"
"POM Wonderful Presents: The Greatest Movie Ever Sold","Madman","$19,266","8/11"
"The Eagle","UPI","$19,066","7/21"
"Game (2011)","Eros","$18,428","3/31"
"Los ojos de Julia (Julia's Eyes)","n/a","$16,973","6/2"
"Baciami ancora (Kiss Me Again)","Sharmill","$14,267","3/10"
"Howl","Madman","$13,671","3/10"
"Blame","n/a","$13,104","6/16"
"La princesse de Montpensier (The Princess of Montpensier)","Madman","$13,053","5/19"
"Here I Am","PPI","$12,500","6/2"
"Cane Toads: The Conquest","n/a","$10,912","6/2"
"Happy Ever Afters","n/a","$7,968","7/7"
"Waiting for "Superman"","PPI","$7,141","3/24"
"Main Street","Hoyts","$5,272","5/19"
"The Last Circus","Madman","$3,822","6/23"
"Meek's Cutoff","Madman","$3,012","6/2"
"Les amours imaginaires (Heartbeats)","Madman","$1,691","3/31"
"Stake Land","n/a","$1,525","6/23"
