" Movie Title","Distributor","Gross","Release"
"La Môme (La Vie en Rose)","Paradise","$192,518","7/12"
"Zwartboek (Black Book)","Paradise","$187,906","1/18"
"Kickin' It Old Skool","Pyramide","$185,630","6/21"
"Before the Devil Knows You're Dead","Top Film","$180,023","12/13"
"Dyuymovochka","Panorama","$177,985","12/27"
"Storm Warning","Top Film","$176,415","12/6"
"Becoming Jane","Cent. Part.","$170,495","10/4"
"Gedo senki (Tales from Earthsea)","Ruscico","$170,100","4/19"
"Molière (2007)","Paradise","$166,180","7/26"
"One Missed Call: Final","Frontiers","$162,279","10/11"
"Goal! 2: Living the Dream...","BVI/Sony","$160,000","8/16"
"Ensemble, c'est tout (Hunting and
Gathering)","CP","$151,556","12/13"
"De Griezelbus","Twister","$150,000","1/18"
"Französisch für Anfänge","Lizard","$150,000","7/26"
"Yeu woo bi (Yobi, the Five-Tailed
Fox)","Ruscico","$149,850","10/11"
"Perfect Creature","Luxor","$146,425","11/22"
"Inland Empire","CP","$139,512","5/3"
"Stranger Than Fiction","Cent. Part.","$130,720","5/24"
"Direktøren for det hele (Boss of It All)","CP","$130,000","4/5"
"Indi","Nashe Kino","$124,428","5/10"
"Zhestokost","Gelvars","$111,544","12/6"
"Obsluhoval jsem anglického krále (I Served the King of England)","Intercinema","$110,000","11/15"
"Shortbus","CP","$105,400","1/11"
"Notes on a Scandal","n/a","$102,101","3/8"
"Exterminating Angels","Solar","$100,000","7/19"
"On va s'aimer","Twister","$91,865","4/26"
"Le Prix à payer","Report","$87,516","12/27"
"Snow Cake","Twister","$85,918","1/18"
"Papa (Father) (2007)","Caroprokat","$80,601","5/3"
"Prostye veshchi (Simple Things)","Frontiers","$79,856","6/7"
"Rinne (Reincarnation)","Frontiers","$79,600","4/12"
"Paranoid Park","CP","$78,463","11/29"
"Chinjeolhan geumjassi (Sympathy for Lady Vengeance)","Frontiers","$77,500","2/15"
"Dva v odnom (Two in One)","CP","$76,506","9/27"
"Interview","Frontiers","$75,918","11/29"
"Vsyo po chestnomu","Luxor","$74,293","11/29"
"Aleksandra","Caroprokat","$73,293","11/22"
"Kaze no tani no Naushika (Nausicaä of the Valley of the Winds)","Ruscico","$72,900","7/26"
"Iskushenie (Temptation)","Pyramide","$72,564","8/16"
"4 luni, 3 saptamâni si 2 zile (4 Months, 3
Weeks, 2 Days)","Frontiers","$69,897","11/1"
"Bon Cop, Bad Cop","Lizard","$69,203","11/29"
"Nas ne dogonish (You Will Not Overtake Us)","Cascade","$65,873","5/31"
"Rusuli samkudhedi","Nashe Kino","$63,908","11/7"
"Curse of the Golden Flower (Man cheng jin dai huang jin jia)","Paradise","$59,150","4/26"
"Une vieille maîtresse (The Last Mistress)","Premium","$54,316","11/1"
"Breach","Lizard","$53,613","7/12"
"Mini's First Time","Top Film","$52,480","8/9"
"Naturshitsa (A Model)","Cascade","$51,319","7/5"
"Shi gan (Time)","Frontiers","$50,000","5/31"
"Duska","CP","$48,780","11/8"
"Tempesta","Top Film","$48,745","9/13"
"Puteshestvie s domashnimi zhivotnymi (Travelling with Pets)","Paradise","$47,050","8/30"
"Gone Baby Gone","Dis./Sony","$46,001","11/8"
"Irina Palm","Plan2Real","$45,986","10/18"
"Moroz po kozhe (Moscow Chill)","Nashe Kino","$45,964","12/6"
"40","Pyramide","$45,370","7/5"
"Broken English","Cent. Part.","$45,147","10/18"
"Letters from Iwo Jima","Karo","$43,771","3/15"
"The Last King of Scotland","n/a","$40,358","3/22"
"Rennschwein Rudi Rüssel 2 - Rudi rennt wieder!","Intercinema","$35,657","11/22"
"Miss Potter","Gemini","$35,483","5/17"
"Ober","Report","$34,912","9/20"
"Aoki Ôkami: chi hate umi tsukiru made (Genghis Khan: To the Ends of the Earth and Sea)","CP","$33,909","8/30"
"Slushaya tishinu (Enjoy the Silence)","CP","$33,372","8/16"
"Renaissance","CP","$30,433","3/22"
"Korolyov","Panorama","$30,027","10/11"
"Scenes of Sexual Nature","Report","$30,025","5/17"
"Yarik","Moscow","$29,869","12/20"
"The Good Night","CP","$29,679","8/9"
"Valley of Flowers","n/a","$27,915","3/8"
"Orangelove","Top Film","$27,673","7/5"
"Sommer vorm Balkon (Summer in Berlin)","Frontiers","$27,598","8/23"
"Hei yan quan (I Don't Want to Sleep Alone)","Frontiers","$27,122","4/19"
"Mon meilleur ami (My Best Friend)","CP","$25,881","11/15"
"Dans Paris","Frontiers","$25,076","9/6"
"Jadesoturi","Ruscico","$24,978","8/23"
"Fay Grim","Premium","$22,428","9/6"
"Sympathy for Mr. Vengeance (Boksuneun naui geot)","Frontiers","$22,213","2/22"
"Persepolis","Report","$21,172","10/18"
"Requiem","Frontiers","$18,287","7/12"
"Lady Chatterley","CP","$18,134","7/19"
"Polnoe dyhanie (Full Breath)","Moscow","$18,127","8/2"
"Sex & Philosophy","Frontiers","$17,935","8/9"
"Je crois que je l'aime","Report","$17,532","7/19"
"La Stella che non c'è","Twister","$16,808","4/5"
"Waitress","Fox","$16,630","9/27"
"Iklimler (Cliimates)","Frontiers","$16,369","12/13"
"Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler","Report","$15,997","8/2"
"The Polar Express (IMAX re-issue 2006)","Karo","$15,837","1/11"
"Om Gud vill","Frontiers","$15,354","10/11"
"Sanxia haoren (Still Life)","Intercinema","$15,243","4/12"
"Tristram Shandy: A Cock and Bull Story","Frontiers","$14,837","5/17"
"Lie With Me","CP","$14,379","2/8"
"Evening","Paradise","$13,080","8/30"
"Mon fils à moi","Carmen","$10,896","6/7"
"Azur et Asmar","Ruscico","$9,436","11/22"
"Slumming","Frontiers","$9,002","12/27"
"The Notorious Bettie Page","Frontiers","$8,997","11/15"
"Die Fälscher (The Counterfeiters)","Paradise","$8,861","8/16"
"Poultrygeist: Night of the Chicken Dead","Carmen","$8,819","6/21"
"Bushi no ichibun (Love and Honor)","Report","$7,763","7/5"
"Lastochki prileteli","n/a","$6,987","11/8"
"Free Jimmy","Report","$6,864","11/22"
"Like Minds","Report","$6,665","1/25"
"Tuya de hun shi (Tuya's Marriage)","Frontiers","$6,326","10/18"
"Otryv","CP","$5,949","9/13"
"L'Héritage (2006)","Ruscico","$5,587","12/13"
"Nichego lichnogo (Nothing Personal)","Moscow","$5,112","9/27"
"Daai si gin (Breaking News)","Frontiers","$3,782","3/8"
"Guca!","n/a","$2,524","11/15"
"California Dreamin' (Nesfarsit)","n/a","$1,503","11/15"
"Away from Her","n/a","$1,011","11/1"
