" Movie Title"," Distributor"," Gross"," Release"
"It's a Boy Girl Thing","n/a","$41,647","6/1"
"Disturbia","n/a","$41,388","5/11"
"Hot Fuzz","Forum","$41,031","6/15"
"Marie Antoinette","n/a","$40,113","1/12"
"Shoot 'Em Up","GPI","$39,128","11/9"
"Breaking and Entering","n/a","$37,946","1/26"
"Boy s tenyu 2 (Shadow Boxing 2)","ACME","$37,766","11/2"
"The Seeker: The Dark Is Rising","Forum","$37,002","10/26"
"Fantastic Four: Rise of the Silver Surfer","Forum","$36,883","8/31"
"White Noise 2: The Light","ACME","$36,652","7/13"
"Dreamgirls","n/a","$35,626","2/23"
"Rocky Balboa","n/a","$35,118","2/23"
"Turistas","n/a","$35,034","2/23"
"Zavet (Promise Me This)","ACME","$34,631","11/30"
"Adams æbler (Adam's Apples)","Planetos","$34,148","2/9"
"Smokin' Aces","n/a","$32,757","3/16"
"Paris, je t'aime","n/a","$31,899","1/26"
"Zodiac","GPI","$31,329","6/1"
"Hairspray (2007)","GPI","$31,222","8/24"
"Because I Said So","n/a","$29,153","5/25"
"Sunshine","n/a","$29,152","4/20"
"Rendition","GPI","$28,244","10/26"
"Alpha Dog","n/a","$27,297","4/13"
"Little Children","n/a","$27,223","2/16"
"Meet the Robinsons","n/a","$26,670","3/30"
"Black Sheep (2007)","ACME","$26,136","9/28"
"The Black Dahlia","n/a","$25,743","1/19"
"Curse of the Golden Flower (Man cheng jin dai huang jin jia)","ACME","$25,707","8/17"
"Balls of Fury","GPI","$25,589","11/23"
"The Last King of Scotland","n/a","$25,001","2/9"
"Myortvye docheri (Dead Daughters)","n/a","$24,695","2/2"
"The Queen","n/a","$24,018","2/16"
"Grindhouse: Planet Terror","ACME","$23,909","7/27"
"The Last Kiss","n/a","$22,791","2/9"
"Si jie (Lust, Caution)","ACME","$22,630","12/28"
"The Assassination of Jesse James by the Coward Robert Ford","GPI","$22,531","12/28"
"Bridge to Terabithia","n/a","$22,519","5/4"
"Paragraf 78, Part I","n/a","$20,890","3/2"
"Lions for Lambs","Forum","$20,145","11/9"
"Notes on a Scandal","n/a","$19,852","3/9"
"Letters from Iwo Jima","n/a","$19,354","3/9"
"Azul oscuro, casi negro (DarkBlueAlmostBlack)","Planetos","$19,162","5/4"
"Goya's Ghosts","ACME","$18,787","6/22"
"The Good Shepherd","n/a","$18,674","3/16"
"Exterminating Angels","ACME","$17,494","8/24"
"Reprise (2006)","n/a","$16,834","8/10"
"Inland Empire","ACME","$16,784","10/12"
"The Messengers","n/a","$16,134","6/22"
"Paragraf 78, Part II","n/a","$15,439","4/6"
"An Inconvenient Truth","n/a","$14,804","5/16"
"Next","n/a","$14,433","5/18"
"Flags of Our Fathers","n/a","$14,074","2/23"
"Molière (2007)","ACME","$14,009","7/13"
"Little Miss Sunshine","n/a","$12,672","1/5"
"Alatriste","n/a","$11,113","3/23"
"Me and You and Everyone We Know","n/a","$10,504","5/25"
"The Darwin Awards","ACME","$10,376","8/17"
"Evening","ACME","$9,837","9/14"
"Stranger Than Fiction","n/a","$8,079","2/9"
"Los Borgia","n/a","$7,279","4/27"
"Derzkie Dni","n/a","$7,013","4/20"
"Ja ostajus","n/a","$6,969","4/29"
"Vikaren (The Substitute)","Planetos","$6,409","12/28"
"Obsluhoval jsem anglického krále (I Served the King of England)","Lietuvos","$6,363","11/23"
"Angel (2007)","Lietuvos","$6,083","10/5"
"Miss Potter","n/a","$5,312","4/6"
"Man of the Year","n/a","$5,287","1/26"
"The Equator","n/a","$4,597","6/15"
"Le Concile de Pierre","n/a","$4,379","7/20"
"Stestí","n/a","$3,320","4/6"
"Odna lyubov na million (One Love for a Million)","n/a","$3,200","5/4"
"The Fountain","n/a","$3,025","3/23"
"Vnuk Gagarina","n/a","$1,442","5/11"
"Rusalka (The Mermaid)","ACME","$995","12/28"
