" Movie Title"," Distributor"," Gross"," Release"
"Final Contract: Death or Delivery","Zijing Sanlian","$1,237,360","9/28"
"C+ jing taam (The Detective)","Bona Wenhua","$1,205,546","9/26"
"The Dream Is Alive","Oriental","$1,044,068","10/26"
"Gun chung (Eye in the Sky)","Poly Bona","$1,043,304","6/23"
"Shrek the Third","China Digital","$982,214","8/21"
"Shark Bait (a.k.a. The Reef)","China Digital","$955,961","3/9"
"The First of August","China Film","$924,252","9/20"
"Bullet Fist","HuaXia","$912,678","11/30"
"Bong ga (Kidnap)","XinHua","$825,147","6/8"
"Two Stupid Eggs","Xingmei","$813,559","12/21"
"Sum yuen (Forest of Death)","Poly Bona","$717,444","3/23"
"Men (The Door)","Zijing Sanlian","$708,717","1/18"
"Yi ma de hou xian dai sheng huo (The Postmodern Life of My Aunt)","Poly Bona","$671,757","3/6"
"Hei wong ji wong (Simply Actors)","China Film","$651,180","8/28"
"Sun yat fai lok (Happy Birthday)","Shanghai Huayu","$644,288","1/16"
"Ming Ming","Poly Bona","$559,415","4/26"
"Lo kong ching chuen (Mr. Cinema)","China Film","$525,555","6/21"
"DOA: Dead or Alive","China Film","$516,235","7/24"
"Kampfansage - Der letzte Schüler (Bullet Fist)","HuaXia","$487,673","11/30"
"Yoru no shanghai (The Longest Night in Shanghai)","Beijing Jidongxing","$455,157","6/29"
"Flyboys","China Film","$451,339","2/9"
"Arsène Lupin","China Film","$439,748","3/16"
"Indigènes (Days of Glory)","HuaXia","$404,694","10/26"
"Happy Feet","Oriental","$386,573","1/12"
"Falling in Love","China Film","$362,145","3/30"
"The Closet","Zijing Sanlian","$339,156","5/10"
"Bullet & Brain","Dengtian Yule","$334,874","10/19"
"Volkodav iz roda serykh psov (The Wolfhound)","China Film","$322,863","11/6"
"Gan bu","Sanlian","$322,756","3/2"
"Night Attack","China Film","$317,965","8/24"
"Sup fun oi (Love Is Not All Around)","Guangdong","$313,067","4/19"
"World Second","China Film","$306,014","9/30"
"Mui dong bin wan si (Hooked on You)","Poly Bona","$303,438","6/29"
"Kung Fu Fighter","Bona Wenhua","$299,518","4/27"
"Shen xiao chuan qi","n/a","$269,502","11/9"
"Red Start","Xingmei","$266,099","10/1"
"Bienazijibudangganbu","Zijing","$257,931","3/2"
"Nan cai nu mao","Beijing Start","$256,171","1/9"
"Shanghai Red","Shanghai","$221,756","4/28"
"Nui yan boon sik (Wonder Woman)","Guangxian","$217,684","7/3"
"Warrior","Oriental","$196,760","6/29"
"E-Mail","Bona Wenhua","$195,338","4/12"
"Tuya de hun shi (Tuya's Marriage)","HuaXia","$174,608","4/13"
"Tim sum fun si wong (Super Fans)","Zinjing Cheng Sanlia","$155,205","4/5"
"Shi fen ai","Guangdong","$138,682","4/20"
"Legend of the Tang Dynasty","Hangzhou jingu","$78,267","5/30"
"Zhan. gu (The Drummer)","Dadi Shidai","$47,238","11/22"
"Lost Soul in the Ancient House","n/a","$43,189","11/22"
"Forgive and Forget","Oriental","$37,790","11/23"
"Summer (2007)","n/a","$37,730","11/9"
"Gongpu","HuaXia","$32,744","6/20"
"My Xianggelila","n/a","$26,420","7/23"
"Rapid Blind Date","China Film","$23,771","7/20"
"Tiandigaobai","Oriental","$19,646","6/20"
"Beijing Taxi Driver","China Film","$17,168","7/20"
"Dear Wendy","n/a","$2,829","2/8"
