" Movie Title"," Distributor"," Gross"," Release"
"Si jie (Lust, Caution)","n/a","$104,536","11/7"
"The Last Legion","n/a","$101,967","9/29"
"Lucky You","n/a","$101,875","5/9"
"Mr. Magorium's Wonder Emporium","n/a","$93,591","11/28"
"Zodiac","n/a","$92,618","5/30"
"Knocked Up","n/a","$92,293","10/17"
"Rendition","n/a","$90,661","10/24"
"The Last Mimzy","n/a","$87,389","4/18"
"The Fountain","n/a","$83,952","2/14"
"El Laberinto del Fauno (Pan's Labyrinth)","n/a","$83,426","4/25"
"The Nanny Diaries","n/a","$83,089","11/14"
"In the Land of Women","n/a","$81,931","7/18"
"Wedding Daze","n/a","$81,742","10/3"
"The Hitcher (2007)","n/a","$80,397","3/7"
"We Own the Night","n/a","$79,328","11/7"
"Fred Claus","n/a","$76,136","11/28"
"Grindhouse: Death Proof","n/a","$72,946","12/12"
"Miss Potter","n/a","$69,646","4/7"
"Superbad","n/a","$69,259","11/14"
"Boogeyman 2","n/a","$68,550","11/14"
"Sakebi (Retribution)","n/a","$65,977","10/10"
"Gray Matters","n/a","$63,318","4/25"
"Highlander: The Source","n/a","$60,061","10/17"
"Catacombs","n/a","$54,396","12/12"
"Blind Dating","n/a","$53,099","7/25"
"Paraiso","n/a","$52,820","7/4"
"Mr. Woodcock","n/a","$51,758","10/17"
"Long Tor Tai (The Coffin)","Viva Int.","$48,810","5/16"
"Stomp the Yard","n/a","$46,895","4/7"
"White Noise 2: The Light","n/a","$44,015","7/18"
"Bug","n/a","$43,482","6/27"
"Echelon Conspiracy","Pioneer","$38,603","5/16"
"Eastern Promises","n/a","$37,516","12/5"
"Happily N'Ever After","n/a","$37,225","3/28"
"Martian Child","n/a","$35,457","12/19"
"The Groomsmen","n/a","$33,543","3/28"
"Ataul: For Rent","n/a","$32,988","11/7"
"December Boys","n/a","$32,805","10/3"
"Ghost Son","n/a","$31,851","11/7"
"Gwoemul (The Host)","n/a","$28,319","9/19"
"Wilderness","n/a","$26,661","6/20"
"BRATZ","n/a","$25,424","9/19"
"OSS 117: Le Caire nid d'espions (OSS 117: Cairo, Nest of Spies)","n/a","$24,136","8/1"
"Signos","n/a","$22,008","8/22"
"Jangan Pandang Belakang","n/a","$19,748","8/29"
"Gone Baby Gone","n/a","$19,628","12/5"
"Letters from Iwo Jima","n/a","$18,000","3/1"
"Stranger Than Fiction","n/a","$17,507","1/24"
"The Last King of Scotland","n/a","$17,090","2/21"
"Evening","n/a","$15,961","10/3"
"Daddy Day Camp","n/a","$15,904","10/31"
"Thr3e","n/a","$12,858","8/8"
"Notes on a Scandal","n/a","$11,414","3/7"
"Joshua","n/a","$11,184","9/19"
"Breaking and Entering","n/a","$10,968","3/21"
"El Cantante","n/a","$10,238","11/7"
"Are We Done Yet?","n/a","$10,187","8/29"
"The History Boys","n/a","$9,477","2/7"
"The 11th Hour","n/a","$9,043","10/10"
"The Lookout","n/a","$8,902","8/8"
"Foster Child","n/a","$7,086","9/12"
"Waitress","n/a","$5,573","8/22"
"The Namesake","n/a","$2,787","11/28"
"Catch and Release","n/a","$2,471","2/14"
