" Movie Title"," Distributor"," Gross"," Release"
"Rango","Intercontinental","$204,564","4/16"
"Hereafter","WB","$202,822","1/20"
"1911","Newport","$201,099","9/29"
"Eiga doraemon: Shin. Nobita no uchû kaitakushi","n/a","$198,281","4/22"
"Love and Other Impossible Pursuits","Intercontinental","$192,713","5/26"
"50/50","Lark","$186,103","11/17"
"The Lincoln Lawyer","Deltamac","$185,624","3/31"
"Lian Xia Lian Xia Lian Lian Xia","Newport","$182,776","8/25"
"Drive (2011)","Golden Scene","$172,512","11/10"
"Gantz","Panasia","$165,910","4/21"
"White Vengeance","Gala","$165,738","12/8"
"The Help","Disney","$161,008","9/22"
"Gantz: Perfect Answer","Panasia","$158,144","5/12"
"Treasure Hunt","Newport","$155,121","9/8"
"Love in Space","Fox","$153,450","9/8"
"Mo shu wai zhuan (Til Death Do Us Part)","EDKO","$148,174","6/16"
"Boku to tsuma no 1778 no monogatari (1,778
Stories of Me and My Wife)","Intercontinental","$142,759","3/24"
"True Grit","Intercontinental","$141,561","2/24"
"Hanna","Sony","$141,443","4/7"
"Wasao","Golden Scene","$141,211","8/25"
"Atashin'chi","n/a","$139,423","2/10"
"Abduction","Deltamac","$137,462","9/29"
"Trespass (2011)","n/a","$132,438","11/17"
"The Days of Noah 2: Apocalypse","Gala","$130,325","10/6"
"A Little Bit of Heaven","Cable","$118,949","11/24"
"Pina","EDKO","$115,684","9/15"
"The Fighter","Deltamac","$115,219","3/10"
"Blue Valentine","Golden Scene","$110,254","2/17"
"Dong Cheng Xi Jiu (East Meets West)","Newport","$109,277","11/24"
"The Woman Knight of Mirror Lake","Gala","$104,347","10/13"
"Secuestrados (Kidnapped)","EDKO","$104,066","5/26"
"Last Night","Lark","$103,902","3/17"
"I Don't Know How She Does It","Cable","$98,807","11/10"
"Xi Yang Yang 3 (Please Goat and Big Wolf 3)","Intercontinental","$97,437","4/21"
"Submarine","Golden Scene","$96,671","6/2"
"Zookeeper","Sony","$90,200","9/22"
"The Kids Are All Right","Golden Scene","$89,910","1/13"
"Monsters","EDKO","$83,409","3/17"
"Jane Eyre (2011)","Lark","$83,243","9/1"
"Killer Elite","Disney","$82,759","11/17"
"Old Master Q 2010","Intercontinental","$81,090","1/27"
"Don't Be Afraid of the Dark","Cable","$80,977","10/27"
"Strawberry Cliff","EDKO","$78,809","12/1"
"Paranormal Activity 3","Intercontinental","$78,011","10/20"
"Vertige","EDKO","$77,610","1/20"
"The Conspirator","Golden Scene","$75,921","6/16"
"De vrais mensonges (Full Treatment)","Panasia","$75,829","4/7"
"Ghost Love Story","Gala","$75,651","10/27"
"Inside Job","Sony","$73,080","3/31"
"Dylan Dog: Dead of Night","Intercontinental","$72,313","7/28"
"The Killer Who Never Kills","n/a","$67,396","11/10"
"Seeking Justice","Deltamac","$67,211","10/13"
"Kureyon Shinchan: Arashi o yobu ougon no supai daisakusen","n/a","$63,685","8/4"
"The Nutcracker in 3D","n/a","$63,187","12/8"
"Dream House","Deltamac","$63,090","10/27"
"The Beaver","Golden Scene","$62,316","7/28"
"Somewhere","Golden Scene","$61,431","1/27"
"Never Let Me Go","Fox","$57,621","3/24"
"Batoru rowaiaru 3D (Battle Royale 3D)","Intercontinental","$56,774","9/1"
"Thomas & Friends: Misty Island Rescue","Deltamac","$55,832","4/21"
"Akunin (Villain)","Lark","$55,614","1/20"
"The Eagle","EDKO","$51,604","3/31"
"Les petits mouchoirs (Little White Lies)","Panasia","$50,572","8/11"
"Ashita no Joe","n/a","$49,055","6/23"
"The Lion King (in 3D)","Disney","$48,790","10/22"
"London Boulevard","EDKO","$48,753","6/23"
"Certified Copy","n/a","$48,364","6/30"
"Hanamizuki","n/a","$46,060","3/17"
"The Road Less Travelled","Newport","$42,997","1/6"
" Movie Title"," Distributor"," Gross"," Release"
"Legendary Amazons","Gala","$42,437","11/17"
"Hagane no renkinjutsushi: Mirosu no seinaru hoshi","n/a","$42,082","11/17"
"Je 7 Swanggu (Continental Shelf Block 7)","Panasia","$40,834","12/8"
"The Whistleblower","Cable","$40,595","8/25"
"Sacrifice","Intercontinental","$38,677","3/31"
"Incendies","EDKO","$38,208","4/21"
"Luftslottet som sprängdes (The Girl Who Kicked the Hornet's Nest)","EDKO","$37,953","1/13"
"The First Grader","EDKO","$37,581","11/10"
"Henry's Crime","Panasia","$37,197","6/16"
"My Kingdom (2011)","Intercontinental","$36,700","9/22"
"Rabbit Hole","Golden Scene","$35,091","3/17"
"Cheng zhe guang ying lu xing (Let the Wind Carry Me)","n/a","$34,803","5/26"
"Nowhere Boy","EDKO","$34,601","7/28"
"Biutiful","EDKO","$34,460","3/3"
"Hoshi o ou kodomo","Intercontinental","$33,104","9/8"
"Liebe Mauer","Panasia","$32,925","1/6"
"Sleeping Beauty (2011)","n/a","$32,308","9/29"
"Elle s'appelait Sarah","EDKO","$32,152","12/8"
"Crime d'amour (Love Crime)","EDKO","$31,179","5/5"
"Snow Flower and the Secret Fan","EDKO","$30,058","8/25"
"Xia Ri Le You You (Love You You)","n/a","$29,435","10/13"
"Gukga daepyo (State Representative / Take Off / National Team)","Panasia","$29,175","1/13"
"Another Year","EDKO","$29,057","3/24"
"Naruto Shippuden the Lost Tower (Naruto the Movie 2010)","n/a","$28,804","3/3"
"The Way We Were (2011)","n/a","$27,652","5/12"
"The Man From Nowhere","EDKO","$27,188","6/9"
"Let's Go!","Gala","$24,902","11/10"
"SP: The motion picture yabô hen","Panasia","$24,655","3/24"
"La posesión de Emma Evans","Panasia","$23,879","3/31"
"Pope Joan","EDKO","$23,099","1/27"
"Animal Kingdom","EDKO","$20,638","5/19"
"Tezuka Osamu no Buddha","n/a","$19,550","10/6"
"L'arbre (The Tree)","Golden Scene","$18,480","4/14"
"Habitación en Roma (Room in Rome)","n/a","$17,942","4/28"
"Soul Kitchen","n/a","$17,840","7/21"
"Toast (2011)","Panasia","$17,337","10/13"
"Choy Lee Fut","n/a","$17,132","4/7"
"Guan yin shan (Buddha Mountain)","Golden Scene","$16,877","5/5"
"Oniichan no hanabi","Panasia","$16,792","6/9"
"Kôshônin: The movie - Taimu rimitto kôdo 10,000 m no zunôsen","Panasia","$15,715","1/27"
"À bout portant (Point Blank)","EDKO","$14,540","10/6"
"The Tempest","Panasia","$14,461","3/24"
"Jump Ashin!","n/a","$14,035","11/24"
"Hævnen (In a Better World)","n/a","$13,356","3/31"
"SP: The motion picture kakumei hen","Panasia","$12,783","6/23"
"Mujeogja (A Better Tomorrow)","Intercontinental","$12,244","1/20"
"Akmareul boattda (I Saw the Devil)","n/a","$11,797","4/14"
"Da lan hu (Big Blue Lake)","Golden Scene","$10,566","11/17"
"Drugs 2","n/a","$10,013","9/22"
"Yougashiten Koandoru","Panasia","$9,275","12/1"
"Love, In Between","Panasia","$8,193","6/2"
"Rot fai faa... Maha na ter (Bangkok Traffic (Love) Story)","n/a","$7,590","1/20"
"33 Postcards","Intercontinental","$7,547","11/24"
"Best Seller (2010)","n/a","$6,888","1/20"
"Pooch Portraits","n/a","$6,515","12/8"
"The Warring States","n/a","$5,970","8/4"
"L'Autre Monde","EDKO","$5,501","2/3"
"Mysterious Island","Gala","$5,254","7/7"
"Kingkongeul Deulda (Lift Up Kingkong)","Panasia","$5,199","2/17"
"Hoshi mamoru inu","Panasia","$4,348","11/24"
"Night Market Hero","Deltamac","$3,755","6/30"
"African Cats","n/a","$3,220","4/21"
"Mainichi kâsan","n/a","$2,740","5/12"
"Cure","n/a","$2,653","7/14"
"My Ex-Wife's Wedding","Cable","$2,144","1/6"
"Virtual Recall","n/a","$1,820","5/26"
"Xi Feng Lie","n/a","$1,681","3/24"
"The Butcher, the Chef and the
Swordsman","Fox","$1,672","4/7"
"The Blood Bond","n/a","$1,483","1/27"
"Zhai Nan Zong Dong Yuan (Mr. Zhai)","Gala","$1,274","4/7"
"Yu Pu Tuan","Newport","$1","4/14"
